"X","Time","PopBio","Time_units","PopBio_units","Rep_ID","ID","Medium","Temp","Citation","Species","Rep","avg_count","group","counter","logPopBio"
51,173.125162234231,1389.4801928687,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,50,7.23668499421856
49,173.098319843311,1125.27248492843,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,51,7.02578049413597
59,171.667413927366,882.667257203259,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,52,6.78294829742549
56,170.681472260896,1460.10521206043,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,53,7.28626377516105
52,169.668688203507,1956.03501705432,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,54,7.57867475281403
58,169.240242348444,1056.07497736061,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,55,6.96231446303419
57,167.515102532034,1283.88315195279,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,56,7.15764447695684
55,166.827524364632,1415.50918050114,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,57,7.25524459022583
54,164.408611982915,1807.14665768988,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,58,7.49950444816764
60,163.96364773344,856.930461662486,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,59,6.75335677372159
53,163.078881232744,3138.87577871694,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,60,8.0516199825377
61,156.292918328339,1078.51461757136,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,61,6.98334001935012
65,152.760046723459,833.024558616045,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,62,6.72506312386436
62,151.811271444416,1845.30566916975,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,63,7.5204002170989
63,147.710580031621,4026.61750495639,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,64,8.30068197371216
64,147.158246218468,821.322872036586,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,65,6.71091629893574
71,146.76490195153,584.264739734107,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,66,6.37035420157161
66,146.172304551998,1358.62953616836,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,67,7.21423177667131
67,143.687318592633,1032.09097471343,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,68,6.93934209594827
69,140.837895556552,699.956535537953,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,69,6.55101824102697
70,140.160641385657,836.92584443471,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,70,6.72973546971234
68,138.775161054346,938.064378863594,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,71,6.84381858083394
72,132.753173891498,532.831457031623,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,72,6.2782051584586
74,129.725145715836,1389.29986757065,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,73,7.23655520683389
73,126.181950114449,989.461836600767,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,74,6.89716119593175
82,123.606112985818,368.131753366134,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,75,5.90844089954456
81,123.299490289544,517.630968153498,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,76,6.24926257167803
83,122.210308657998,380.469834375042,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,77,5.94140689524978
75,120.265267715978,1285.55055212136,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,78,7.1589423508035
84,119.704674705619,245.742191335906,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,79,5.50428298369399
80,118.751769827973,526.985603726898,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,80,6.26717323076197
76,118.086904452887,694.526971953916,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,81,6.543230997947
77,105.907685772943,1211.20370453175,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,82,7.09936994124171
90,105.618613870732,124.972124643695,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,83,4.82809070958303
85,103.210025485523,173.03046598299,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,84,5.15346768294122
94,100.623864360384,59.3605741492295,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,85,4.08363027113764
86,98.6746938197607,194.167051845769,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,86,5.26871888052481
89,98.6395922316351,147.366206285818,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,87,4.99292068810912
91,98.606555442811,113.675274987617,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,88,4.73334591877669
92,98.602425844208,110.046067393643,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,89,4.70089907261014
93,98.5693890553838,84.8872837780451,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,90,4.44132430327772
78,98.5146718738938,863.853843234099,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,91,6.7614035915709
95,97.8157373103334,55.6885676872289,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,92,4.01977487788187
79,93.2587252519055,824.420020034314,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,93,6.71468013309106
88,90.2234702786889,129.832895020921,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,94,4.8662482006749
87,89.5689289001109,185.568313903805,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,95,5.2234230832763
97,83.182504660547,94.1016411287896,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,96,4.54437548670269
99,82.3875569294665,44.6278275091139,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,97,3.79835759964132
98,81.0743445737074,88.2576624503968,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,98,4.48026051867758
100,79.5959482738278,47.6693956357063,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,99,3.86428959105175
96,75.4828680652241,94.3707156228903,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,100,4.54723080916535
109,73.2755976119121,40.6253206337966,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,101,3.70439153314298
121,72.7986289732638,234.341815829459,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,102,5.45678080090615
110,72.5591122542889,35.6897568000331,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,103,3.5748637232461
106,72.5302050640678,28.4382707625028,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,104,3.34773580008023
101,69.8418363735045,68.3634924243575,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,105,4.22483894565448
107,67.7047690964439,51.0903714829122,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,106,3.93359605446351
111,67.6180475257805,25.8474586566257,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,107,3.2522122849659
108,66.3007055714185,49.4849388606752,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,108,3.90166835783562
